date,AWP | Asiimov (Field-Tested),AK-47 | Redline (Field-Tested),Desert Eagle | Blaze (Factory New),M4A1-S | Printstream (Field-Tested),AK-47 | Bloodsport (Field-Tested),USP-S | Kill Confirmed (Field-Tested),M4A4 | The Emperor (Field-Tested),AWP | Dragon Lore (Field-Tested),AK-47 | Vulcan (Field-Tested),M4A4 | Howl (Field-Tested),Glock-18 | Fade (Factory New),USP-S | Orion (Factory New),Desert Eagle | Printstream (Field-Tested),M4A1-S | Blue Phosphor (Factory New),AWP | Lightning Strike (Factory New),AK-47 | Fire Serpent (Field-Tested),M4A4 | Poseidon (Minimal Wear),Glock-18 | Water Elemental (Field-Tested),MAC-10 | Neon Rider (Factory New),MP9 | Bulldozer (Minimal Wear),UMP-45 | Blaze (Factory New),P250 | Sand Dune (Field-Tested),SSG 08 | Blood in the Water (Minimal Wear),AWP | Neo-Noir (Field-Tested),AK-47 | Slate (Field-Tested),M4A1-S | Decimator (Field-Tested),USP-S | Neo-Noir (Field-Tested),Desert Eagle | Emerald Jörmungandr (Factory New),AWP | Containment Breach (Field-Tested),M4A4 | In Living Color (Field-Tested),Glock-18 | Bullet Queen (Field-Tested),USP-S | Cortex (Field-Tested),Desert Eagle | Ocean Drive (Field-Tested),AWP | Chrome Cannon (Field-Tested),AK-47 | Inheritance (Field-Tested),M4A1-S | Black Lotus (Field-Tested),USP-S | Jawbreaker (Field-Tested),Galil AR | Cerberus (Field-Tested),FAMAS | Commemoration (Field-Tested),AUG | Akihabara Accept (Field-Tested),SG 553 | Integrale (Field-Tested),P90 | Death by Kitty (Field-Tested),MP7 | Bloodsport (Field-Tested),MAC-10 | Stalker (Field-Tested),P2000 | Fire Elemental (Field-Tested),Five-SeveN | Hyper Beast (Field-Tested),CZ75-Auto | Victoria (Factory New),Tec-9 | Decimator (Field-Tested),Sticker | G2 Esports (Holo) | Shanghai 2024,Sticker | Perfect World (Holo) | Shanghai 2024,Sticker | HEROIC (Holo) | Shanghai 2024,Sticker | dexter (Holo) | Shanghai 2024,Sticker | FURIA (Holo) | Shanghai 2024,Sticker | FaZe Clan (Holo) | Shanghai 2024,Sticker | MOUZ (Holo) | Shanghai 2024,Sticker | NQZ (Glitter) | Shanghai 2024,Sticker | Rare Atom (Glitter) | Shanghai 2024,Sticker | Complexity Gaming (Holo) | Shanghai 2024,Sticker | Vitality (Holo) | Shanghai 2024,Sticker | Cloud9 (Glitter) | Shanghai 2024,Sticker | Natus Vincere (Holo) | Shanghai 2024,Sticker | Team Spirit (Holo) | Shanghai 2024,Sticker | ropz (Holo) | Shanghai 2024,Sticker | MIBR (Holo) | Shanghai 2024,Sticker | paiN Gaming (Holo) | Shanghai 2024,Sticker | ropz (Glitter) | Shanghai 2024,Sticker | GamerLegion (Holo) | Shanghai 2024,Sticker | Team Liquid (Holo) | Shanghai 2024,"Sticker | donk (Gold, Champion) | Shanghai 2024",Sticker | Passion UA (Holo) | Shanghai 2024,Sticker | FlyQuest (Gold) | Shanghai 2024,Sticker | FaZe Clan (Glitter) | Shanghai 2024,Sticker | 3DMAX (Holo) | Shanghai 2024,"Sticker | donk (Holo, Champion) | Shanghai 2024",Sticker | Imperial Esports (Holo) | Shanghai 2024,Sticker | noway (Gold) | Shanghai 2024,Sticker | afro (Gold) | Shanghai 2024,"Sticker | donk (Glitter, Champion) | Shanghai 2024",Sticker | karrigan (Holo) | Shanghai 2024,Sticker | Perfect World (Glitter) | Shanghai 2024,Sticker | 3DMAX (Glitter) | Shanghai 2024,Sticker | BIG (Gold) | Shanghai 2024,Sticker | Wildcard (Gold) | Shanghai 2024,Sticker | FaZe Clan (Gold) | Shanghai 2024,Sticker | Cloud9 (Holo) | Shanghai 2024,Sticker | YEKINDAR (Gold) | Shanghai 2024,Sticker | FlyQuest (Glitter) | Shanghai 2024,Sticker | m0NESY (Gold) | Shanghai 2024,Sticker | dexter | Shanghai 2024,Sticker | Virtus.pro (Holo) | Shanghai 2024,Sticker | Team Spirit (Glitter) | Shanghai 2024,Sticker | dexter (Glitter) | Shanghai 2024,Sticker | karrigan (Glitter) | Shanghai 2024,Sticker | MOUZ (Glitter) | Shanghai 2024,Sticker | MIBR (Glitter) | Shanghai 2024,Sticker | 910 (Gold) | Shanghai 2024,Sticker | Aurora (Holo) | Austin 2025,Sticker | Team Liquid (Holo) | Austin 2025,Sticker | paiN Gaming (Holo) | Austin 2025,Sticker | Imperial Esports (Holo) | Austin 2025,Sticker | TYLOO (Holo) | Austin 2025,Sticker | MOUZ (Holo) | Austin 2025,Sticker | M80 (Holo) | Austin 2025,Sticker | Chinggis Warriors (Holo) | Austin 2025,Sticker | FaZe Clan (Holo) | Austin 2025,Sticker | Natus Vincere (Holo) | Austin 2025,Sticker | G2 Esports (Holo) | Austin 2025,Sticker | 910 (Holo) | Austin 2025,Sticker | Vitality (Holo) | Austin 2025,Sticker | Complexity Gaming (Holo) | Austin 2025,Sticker | The Mongolz (Holo) | Austin 2025,Sticker | Heavygod | Austin 2025,Sticker | Virtus.Pro (Holo) | Austin 2025,Sticker | FURIA (Holo) | Austin 2025,Sticker | Team Spirit (Holo) | Austin 2025,Sticker | MIBR (Holo) | Austin 2025,Sticker | Nemiga (Holo) | Austin 2025,Sticker | B8 (Holo) | Austin 2025,Sticker | BLAST.tv (Holo) | Austin 2025,Sticker | Falcons (Holo) | Austin 2025,Sticker | BetBoom (Holo) | Austin 2025,Sticker | donk (Foil) | Austin 2025,Sticker | OG (Holo) | Austin 2025,Sticker | Falcons (Foil) | Austin 2025,Sticker | Metizport (Holo) | Austin 2025,Sticker | 3DMAX (Holo) | Austin 2025,Sticker | jL (Gold) | Austin 2025,Sticker | Lynn Vision (Holo) | Austin 2025,Sticker | donk (Holo) | Austin 2025,Sticker | iM (Holo) | Austin 2025,Sticker | JamYoung (Holo) | Austin 2025,Sticker | ZywOo (Gold) | Austin 2025,Sticker | jL | Austin 2025,Sticker | 910 (Foil) | Austin 2025,Sticker | Legacy (Holo) | Austin 2025,Sticker | FalleN (Holo) | Austin 2025,Sticker | iM (Gold) | Austin 2025,Sticker | HEROIC (Holo) | Austin 2025,Sticker | Wildcard (Holo) | Austin 2025,Sticker | JBa (Gold) | Austin 2025,"Sticker | ropz (Holo, Champion) | Austin 2025",Sticker | karrigan (Gold) | Austin 2025,Sticker | Chinggis Warriors (Foil) | Austin 2025,Sticker | FlyQuest (Holo) | Austin 2025,Sticker | Lynn Vision (Holo) | Copenhagen 2024,Sticker | karrigan (Holo) | Copenhagen 2024,Sticker | Imperial Esports (Holo) | Copenhagen 2024,Sticker | KOI (Holo) | Copenhagen 2024,Sticker | Virtus.pro (Holo) | Copenhagen 2024,Sticker | Cloud9 (Glitter) | Copenhagen 2024,Sticker | donk (Holo) | Copenhagen 2024,Sticker | Imperial Esports (Glitter) | Copenhagen 2024,Sticker | FaZe Clan (Holo) | Copenhagen 2024,Sticker | KOI (Glitter) | Copenhagen 2024,Sticker | Eternal Fire (Holo) | Copenhagen 2024,Sticker | Eternal Fire (Glitter) | Copenhagen 2024,Sticker | Lynn Vision (Glitter) | Copenhagen 2024,Sticker | Legacy (Holo) | Copenhagen 2024,Sticker | Natus Vincere (Holo) | Copenhagen 2024,Sticker | ZywOo (Gold) | Copenhagen 2024,Sticker | GamerLegion (Holo) | Copenhagen 2024,Sticker | paiN Gaming (Holo) | Copenhagen 2024,Sticker | SAW | Copenhagen 2024,Sticker | Natus Vincere (Gold) | Copenhagen 2024,Sticker | Vitality (Holo) | Copenhagen 2024,Sticker | Team Spirit (Gold) | Copenhagen 2024,Sticker | AMKAL ESPORTS (Holo) | Copenhagen 2024,Sticker | JUST (Holo) | Copenhagen 2024,Sticker | m0NESY (Holo) | Copenhagen 2024,Sticker | MOUZ (Holo) | Copenhagen 2024,Sticker | SAW (Holo) | Copenhagen 2024,Sticker | G2 Esports (Holo) | Copenhagen 2024,Sticker | apEX (Holo) | Copenhagen 2024,Sticker | Cloud9 (Gold) | Copenhagen 2024,Sticker | PGL (Holo) | Copenhagen 2024,Sticker | NiKo (Glitter) | Copenhagen 2024,"Sticker | b1t (Holo, Champion) | Copenhagen 2024",Sticker | ECSTATIC (Holo) | Copenhagen 2024,Sticker | FaZe Clan (Glitter) | Copenhagen 2024,Sticker | Natus Vincere (Glitter) | Copenhagen 2024,Sticker | FaZe Clan (Gold) | Copenhagen 2024,Sticker | frozen (Holo) | Copenhagen 2024,Sticker | FalleN (Holo) | Copenhagen 2024,Sticker | GamerLegion (Glitter) | Copenhagen 2024,Sticker | SAW (Glitter) | Copenhagen 2024,Sticker | donk (Glitter) | Copenhagen 2024,Sticker | ECSTATIC (Glitter) | Copenhagen 2024,Sticker | FURIA (Glitter) | Copenhagen 2024,Sticker | Team Spirit (Glitter) | Copenhagen 2024,Sticker | Complexity Gaming (Holo) | Copenhagen 2024,Sticker | The MongolZ (Holo) | Copenhagen 2024,Sticker | Apeks (Holo) | Copenhagen 2024
2023-01-01,123.199,14.623,507.174,121.825,64.609,44.812,14.841,,212.16,,,50.24,50.575,241.054,570.067,826.752,,4.157,10.16,88.0,13.006,0.03,34.566,27.133,2.945,8.84,16.112,191.008,68.286,6.617,8.724,2.158,17.551,,,,,11.977,11.175,,27.991,29.354,1.991,10.347,5.161,19.592,6.645,7.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-02,122.628,14.426,473.455,115.676,66.311,45.263,14.838,,195.578,,1015.131,48.089,49.883,240.958,558.408,786.84,,4.146,10.711,88.0,13.115,0.03,35.266,27.275,2.966,9.068,16.395,209.905,67.387,6.627,8.966,2.162,17.192,,,,,12.315,11.379,,28.852,28.056,1.995,10.316,5.251,18.815,8.057,7.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-03,123.741,14.533,473.455,117.788,66.23,46.607,14.758,,194.857,,1308.299,45.861,50.267,241.533,541.881,786.84,,4.177,10.554,88.0,13.58,0.03,36.488,27.442,2.955,8.979,16.727,201.292,66.387,6.684,8.61,2.174,17.358,,,,,11.364,11.072,,28.438,28.525,1.97,10.964,5.403,18.709,6.771,7.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-04,128.809,14.622,473.455,116.603,66.613,46.787,15.09,,209.915,,1214.246,48.748,50.602,248.939,572.179,868.002,,4.203,10.093,88.13,12.988,0.03,34.674,27.514,2.997,8.989,16.556,197.9,67.515,6.668,8.913,2.192,17.487,,,,,11.528,11.349,634.97,31.262,29.209,1.987,10.447,5.296,18.901,6.955,7.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-05,124.493,14.625,493.14,114.933,65.982,45.968,14.923,,196.813,,1214.246,49.691,50.341,249.134,562.851,843.775,,4.218,10.189,91.858,13.451,0.03,34.253,27.857,3.034,8.975,16.374,193.479,66.071,6.624,9.06,2.222,17.803,,,,,12.086,10.936,659.024,29.306,31.357,2.019,11.135,5.331,19.276,6.719,7.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-06,125.233,14.824,530.797,115.784,67.298,47.018,15.546,,196.965,,1214.246,48.145,51.047,247.517,532.482,833.121,,4.457,10.187,91.858,13.641,0.03,33.265,28.484,3.13,9.335,16.906,199.62,64.599,6.823,9.12,2.313,17.647,,,,,12.199,11.387,659.024,29.894,30.335,2.028,11.031,5.571,18.736,7.289,7.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-07,127.144,15.152,530.414,116.853,66.697,48.14,15.603,,198.066,,1173.396,47.097,52.034,249.317,536.166,795.07,1239.093,4.428,10.735,91.858,13.733,0.03,33.852,28.596,3.145,9.414,16.525,191.033,67.895,6.863,9.157,2.334,18.38,,,,,12.055,11.374,659.024,30.958,31.151,2.053,11.725,5.885,18.22,6.953,7.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-08,126.101,15.181,531.312,119.265,67.4,46.538,15.468,,198.847,,1173.396,46.831,52.185,246.087,556.789,983.25,1239.093,4.359,10.686,91.858,13.875,0.03,35.067,29.021,3.119,9.546,16.908,208.774,67.256,6.893,9.147,2.325,18.624,,,,,12.278,11.535,659.024,30.417,30.898,2.094,11.564,6.16,18.85,7.149,7.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,124.936,15.05,529.71,120.43,66.051,47.455,15.854,,208.509,,1137.61,49.364,52.484,244.014,550.091,795.18,1239.093,4.368,11.01,91.858,13.883,0.03,33.714,28.828,3.13,9.531,16.992,227.875,68.104,7.039,9.406,2.359,18.314,,,,,11.476,11.86,659.024,30.919,31.018,2.134,11.311,6.333,19.094,7.462,7.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-10,127.63,15.525,558.594,127.69,67.943,47.7,16.376,,202.574,,1249.95,47.412,52.764,241.299,574.153,893.348,1239.093,4.46,11.492,91.858,14.03,0.03,34.517,29.987,3.184,9.725,17.146,206.792,72.695,7.148,9.315,2.373,18.766,,,,,12.096,12.209,659.024,30.862,31.568,2.138,11.124,6.079,19.652,6.708,7.962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-11,129.986,15.341,522.615,125.661,68.603,46.564,15.622,,217.511,,1249.95,48.761,53.195,258.979,551.88,893.348,1239.093,4.47,11.276,94.764,13.649,0.03,35.903,29.369,3.182,9.792,17.541,206.827,67.352,6.913,9.226,2.37,18.458,,,,,11.99,11.523,659.024,31.928,31.961,2.189,11.58,6.016,17.776,7.415,7.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-12,130.313,15.497,562.135,127.222,69.887,47.014,15.743,,201.162,,1249.95,55.377,54.397,255.508,572.934,896.01,1239.093,4.388,11.188,103.295,13.699,0.03,35.297,29.723,3.195,9.78,17.68,216.376,69.963,7.015,9.285,2.387,18.343,,,,,11.746,12.399,659.024,30.797,33.95,2.216,12.185,6.07,20.173,6.913,7.565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-13,132.526,15.836,568.753,130.006,71.649,47.884,15.992,,217.394,,1145.52,51.525,55.269,264.223,569.153,930.057,1239.093,4.535,11.098,81.046,13.432,0.03,35.336,29.529,3.216,10.046,17.5,207.163,74.314,7.224,9.254,2.384,19.051,,,,,11.671,12.225,659.024,30.236,30.232,2.157,11.72,6.216,20.136,7.094,7.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-14,132.654,15.67,600.837,131.088,72.306,48.597,15.828,,218.864,,1149.67,51.535,55.127,265.373,579.65,930.057,1072.54,4.615,11.739,90.36,13.393,0.03,34.351,30.441,3.283,10.035,18.476,224.33,75.704,7.307,9.55,2.466,19.67,,,,,12.697,12.495,650.0,31.131,30.049,2.314,12.648,6.149,22.001,6.849,7.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-15,132.089,16.17,620.756,131.157,71.244,50.048,16.421,,235.919,,1187.534,50.194,55.072,273.599,586.013,854.7,1230.5,4.62,11.006,90.36,13.766,0.03,36.278,30.133,3.316,10.167,17.732,204.197,71.978,7.418,9.653,2.445,19.083,,,,,12.263,12.425,699.455,31.953,29.567,2.264,12.5,6.064,21.432,8.399,7.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-16,133.32,16.014,620.756,129.107,71.196,47.824,16.115,,228.121,,1187.534,51.891,54.339,270.24,582.02,983.512,1230.5,4.74,11.793,90.36,14.63,0.03,38.821,30.279,3.353,10.073,17.625,204.197,72.296,7.361,9.751,2.472,19.174,,,,,11.969,13.102,699.455,33.749,29.501,2.218,11.707,6.306,20.928,7.389,7.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-17,131.672,16.075,620.756,129.513,71.916,49.387,15.97,,220.036,,1187.534,51.033,54.088,243.491,565.404,983.512,1230.5,4.68,11.43,112.388,14.438,0.03,36.634,30.428,3.382,10.064,17.589,211.505,71.593,7.464,9.715,2.482,20.239,,,,,12.428,12.573,699.455,32.246,29.519,2.218,13.225,6.294,21.019,9.627,7.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-18,135.548,16.364,588.479,127.759,72.329,49.161,16.225,,224.897,,1187.534,52.767,54.376,272.736,567.27,824.98,1230.5,4.645,11.945,112.388,14.43,0.03,36.594,30.267,3.342,10.266,17.857,210.839,67.15,7.376,9.769,2.453,19.497,,,,,12.359,12.48,699.455,31.905,29.653,2.185,12.698,6.408,21.313,7.478,7.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-19,130.39,16.03,537.25,125.508,70.575,49.763,16.21,,227.747,,1187.534,55.038,53.539,262.392,585.56,873.999,1230.5,4.637,11.669,90.31,13.959,0.03,36.266,29.663,3.292,10.117,17.862,210.839,68.835,7.259,9.654,2.453,20.213,,,,,13.012,12.894,699.455,31.004,30.558,2.134,12.863,6.536,19.684,7.506,7.974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-20,127.981,15.939,543.453,124.724,70.895,49.836,16.147,,219.075,,1187.534,50.523,53.485,236.258,595.779,945.0,1230.5,4.776,11.603,97.731,14.908,0.03,35.581,30.507,3.271,10.134,17.549,196.895,69.576,7.218,9.789,2.41,19.225,,,,,12.528,13.146,699.455,30.048,31.602,2.157,13.398,6.29,21.667,6.503,7.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-21,127.323,15.792,543.361,122.137,71.138,48.338,15.711,,204.523,,1187.534,53.612,53.371,254.699,588.028,830.005,1048.345,4.693,11.4,97.731,13.872,0.03,35.902,30.052,3.275,10.062,17.493,211.04,69.046,7.146,9.852,2.43,19.165,,,,,13.07,13.892,640.11,31.159,30.222,2.197,13.068,6.102,21.784,7.316,7.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-22,128.21,15.85,519.972,128.327,70.793,48.682,15.635,,225.974,,1187.961,51.188,54.041,250.835,547.465,830.778,1048.345,4.718,11.03,97.731,14.213,0.03,35.447,30.961,3.28,10.184,17.951,193.457,73.12,7.232,9.763,2.427,20.377,,,,,12.728,13.424,640.11,30.943,34.719,2.157,12.902,5.994,22.046,7.031,8.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-23,129.097,15.845,537.046,130.293,70.221,48.0,15.816,,212.641,,1187.961,50.747,53.648,262.394,548.083,811.512,1048.345,4.738,10.75,89.182,14.443,0.03,35.997,30.481,3.311,10.136,17.573,205.892,72.307,7.192,9.787,2.447,20.193,,,,,12.647,13.502,640.11,30.057,28.536,2.15,12.624,6.051,22.379,6.542,7.842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-24,129.454,15.926,519.24,127.455,71.299,47.863,16.88,,232.123,,1187.961,51.902,54.287,260.827,568.945,853.365,1048.345,4.835,11.372,111.4,14.176,0.03,35.209,31.339,3.283,10.35,17.949,201.567,70.683,7.28,9.635,2.424,20.378,,,,,12.611,14.02,640.11,31.264,29.571,2.14,11.942,5.974,20.056,6.838,8.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25,130.096,16.097,524.502,128.175,71.26,48.804,16.59,,211.602,,1187.961,52.141,53.733,263.567,554.02,853.365,1048.345,4.72,11.485,111.4,14.07,0.03,37.806,31.247,3.291,10.375,17.718,198.143,70.103,7.204,9.637,2.433,19.933,,,,,13.186,14.247,640.11,30.936,27.813,2.131,12.228,5.678,20.07,6.936,8.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26,129.716,16.094,546.357,127.68,70.27,51.026,16.324,,217.863,,1187.961,51.818,53.836,255.708,562.92,885.079,1048.345,4.833,11.16,111.4,14.12,0.03,34.951,31.448,3.328,10.362,17.582,205.74,70.336,7.14,9.702,2.449,20.168,,,,,13.325,13.922,635.0,30.808,29.408,2.154,12.175,5.631,18.956,7.479,8.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-27,128.142,16.192,509.055,125.727,72.675,48.295,16.223,,227.995,,1187.961,56.493,54.387,249.713,590.004,825.029,1048.345,4.891,11.007,111.4,14.769,0.03,36.622,31.51,3.367,10.287,17.883,204.411,71.516,7.138,9.974,2.472,20.862,,,,,13.598,13.78,635.0,30.841,30.794,2.159,12.26,5.851,20.102,7.191,8.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-28,128.935,16.355,528.273,126.584,71.643,51.609,16.014,,221.361,,1187.961,52.121,54.497,260.228,573.099,840.859,1048.345,4.895,11.052,111.4,14.347,0.03,36.937,31.033,3.359,10.527,17.996,208.722,72.855,7.083,9.85,2.465,20.873,,,,,13.608,13.526,635.0,30.766,29.082,2.169,12.664,5.959,20.317,7.384,8.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29,127.811,16.345,582.185,126.089,71.42,49.026,16.255,,212.682,,1340.001,56.513,54.505,275.209,572.079,820.979,1048.345,4.996,10.828,111.4,13.963,0.03,36.114,30.954,3.36,10.82,18.057,196.4,72.029,7.302,9.941,2.425,21.5,,,,,12.86,13.696,635.0,30.782,29.609,2.17,12.848,5.99,20.579,7.197,8.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
